заңды тұлғаны тіркеу туралы растауға " электрондық үкімет " порталында берілетін электрондық анықтама жатады .	a confirmation of registration of a legal entity is an electronic certificate issued on the portal of " electronic government . "	1,01
форум барысында сала көшбасшылары билік органдарымен бірлесіп , әділ бәсекелестікті дамыту және түпкі тұтынушының мүддесі үшін тиімділікті арттыруда неғұрлым қолайлы жағдай қалыптастыру үшін жаңа шындық жағдайында қазақстандағы бөлшек сауда нарығын дамытудың ықтимал сценарийлерін талқылады .	within the framework of the forum , industry leaders discussed possible scenarios for the development of the retail market in kazakhstan in the context of a new reality , in order to find with the authorities and create the most favorable conditions for the development of fair competition and efficiency growth in the interests of end consumers .	1,01
үздік әлемдік тәжірибе өңірлік саясатты іске асыруда урбандалу мен қалалық ортаны дамытуға назар аударылуы тиістігін көрсетеді , " - деді қр ұлттық экономика вице-министрі .	the best world practice shows that the implementation of regional policy should focus on the development of urbanization and the urban environment , " the vice-minister of national economy of the republic of kazakhstan emphasized .	1,01
қазақстандағы реформалар мен бизнестің жағдайын дүниежүзілік банктің тәуелсіз сарапшылары бағалайды .	the results of the reforms and the state of business in kazakhstan are evaluated by independent experts of the world bank .	1,01
қазақстандық мжә орталығы - жаңа форматтағы мемлекеттік-жекешелік әріптестікті дамыту жөніндегі талдаушылық және сараптамалық орталық .	kazakhstan center for ppp is an analytical and expert center for the development of public-private partnership of a new format .	1,01
біз де осындай жастарды қолдаймыз .	that is what we support .	1,01
2018 жылғы мамырда халықтың орта есеппен жан басына шаққандағы атаулы ақшалай табыстары бағалау бойынша 84206 теңгені құрады , бұл 2017 жылғы мамырға қарағанда 5,1 % жоғары , нақты ақшалай табыс көрсетілген кезеңде 1,1 % төмендеді .	per capita nominal income of the population estimated in may 2018 was 84206 tenge which is 5.1 % higher compared to may 2017 , the real monetary income in may 2018 decreased by 1.1 % .	1,01
технологиялық және инфрақұрылымдық тұрғыдан дамудың жаңа кезеңіне тың серпін берілді .	the impetus for a new stage of technological and infrastructural development has now been provided .	1,01
2020 жылғы 1 қаңтардан бастап қалған 1 334 ауылда бюджеттің 4 деңгейін енгізу жоспарлануда .	from january 1 , 2020 , it is planned to introduce level 4 budgets in the remaining 1,334 rural districts .	1,02
2018 жылғы наурызда тұрғын үйді сатып алу-сатудың тіркелген мәмілелерінің саны 16 764 құрады , және өткен аймен салыстырғанда 5,6 % -ға кеміді .	in march 2018 , the number of registered transactions for the purchase and sale of housing amounted to 16,764 and compared to the previous month decreased by 5.6 % .	1,02
15-28 жастағы ¹ ⁾ жастар жұмыссыздығының деңгейі 3,8 % құрады .	the youth unemployment rate , at the age of 15-28 years old , was at 3.8 % .	1,02
талқылауға ірі бөлшек желілердің топ-менеджерлері , дистрибуторлар , өндірушілер қатысты .	the discussion was attended by top managers of the largest retail chains , distributors , manufacturers .	1,02
яғни , қазірде тексеріс жүргізудің мақсаты кәсіпкерді жазаға тарту емес , заң талабы бұзылуының алдын алуға жәрдем және кеңес беру , " - деді асланбек жақыпов .	that is , now the purpose of the control is not to punish the entrepreneur , but to help and advise in order to avoid violating the requirements of the law , " said aslanbek dzhakupov .	1,02
үкімет виза мәселелерін жеңілдетуді , инфрақұрылымды дамытуды және туризм саласындағы кедергілерді алып тастауды қамтитын кешенді шаралар қабылдауы керек .	the government , in turn , must take a package of measures , including simplifying visa procedures , developing infrastructure and removing other barriers in the tourism industry .	1,02
2018 жылғы 14 желтоқсанда энергетика министрлігі 2019 жылғы 1 қаңиарынан бастап , станциялардағы электр энергиясының көтерме бағаларын 2019 жылдың 1 қағтарынан бастап төмендету туралы шешім қабылдады .	on december 14 , 2018 , the ministry of energy decided to reduce from january 1 , 2019 the wholesale prices of electric power stations .	1,02
" мен тәуеліздіктің алғашқы жылдарында өткізілген алғашқы жекешелендірудің , жалпы , нарықтық экономиканың негізін құруға көмектесіп қана қоймай , сонымен бірге , сол бір қиын кезеңде шығындарды , бюджет шығасыларын азайту арқылы мемлекеттің қиын кезеңнен шығуына көмектескендігін және бұл теңгерімді нарықтық жағдайға көшіргендігін еске салғым келеді .	" i would like to recall that , in fact , the first privatization , held at the dawn of independence , it then helped not only to create the basis of a market economy , but also helped the state survive in those difficult conditions with the fact that it cut costs , budget expenditures and transferred these balances in market conditions .	1,02
" түркістан су " мкк сумен жабдықтау	gkp " turkestan su " water supply	1,02
азаматтар үйлерінен шықпай-ақ кәсіби бағдарлы тест тапсырып , оқу курстары мен мемлекеттік қолдау шаралары туралы біліп , өзін қызықтыратын жұмыс таба алатын болады .	citizens will be able to take vocational guidance tests , learn about training courses and state support measures , and find interesting work without leaving their homes .	1,02
талқылау шеңберінде энергетика , климат , қала және инфрақұрылымды басқару секілді салалардағы халықаралық жаңғырту мен цифрландыру тәжірибесін ескере отырып , стратегиялық жоспарлау жүйесін жетілдіру мәселесіне көңіл бөлінді .	the discussions focused on improving the strategic planning system , taking into account international experience in the modernization and digitalization of such sectors as energy , climate , city and infrastructure management .	1,02
0-13 жастағы балалар	children 0-13 years old	1,02
2018 жылғы шілдеде халықтың орта есеппен жан басына шаққандағы атаулы ақшалай табыстары бағалау бойынша 85036 теңгені құрады , бұл 2017 жылғы шілдеге қарағанда 4,7 % жоғары , ал нақты ақшалай табыс көрсетілген кезеңде 1,1 % төмендеді .	per capita nominal income of the population estimated in july 2018 was 85036 tenge which is 4.7 % higher compared to june 2017 , the real monetary income in july 2018 decreased by 1.1 % .	1,02
қр ұлттық экономика вице-министрі айбатыр жұмағұлов қазақстан республикасының парламент мәжілісінің пленарлық отырысында " қазақстан республикасының кейбір заңнамалық актілеріне бизнес-ортаны дамыту және сауда қызметін реттеу мәселелері бойынша өзгерістер мен толықтырулар енгізу туралы " заң жобасы бойынша сөз сөйледі .	vice-minister of national economy of the republic of kazakhstan aybatyr zhumagulov spoke at a plenary meeting in the mazhilis of the parliament of the republic of kazakhstan on the draft law of the republic of kazakhstan " on amendments and additions to certain legislative acts of the republic of kazakhstan on the development of the business environment and regulation of trading activities "	1,02
қазіргі кезеңде doing business рейтингінің маңызды индикаторлары бойынша жаңа шаралар қабылдануда және ол алдағы уақытта жүйелі жалғасын табады .	at this stage , work is underway to introduce new measures in the context of key indicators of the doing business rating and on a system basis will continue in the future .	1,02
қазақстан республикасының ұлттық экономика вице-министрі серік жұманғариннің төрағалығымен табиғи монополияларды реттеу , бәсекелестікті және тұтынушылардың құқықтарын қорғау комитеті мен оның аумақтық бөлімшелері басшыларымен кезекті кеңес өткізілді .	under the chairmanship of the vice-minister of national economy of the republic of kazakhstan s. zhumangarin , a regular meeting was held with the leadership of the committee on regulation of natural monopolies , protection of competition and consumer rights and its territorial subdivisions .	1,02
ақылы қызметтер	paid services for the population	1,02
экономикалық үдерістердің тереңдей саясаттандырыла түсуі және геосаяси қарбаластықтың сақталуы қосымша қатерлерді туғызады және ғаламдық экономикадағы тұрлаусыздықты күшейте түседі .	the deepening politicization of economic processes and the maintenance of geopolitical tensions form additional challenges and increase uncertainty in the global economy .	1,02
нәтижесінде халықтың қаражатының үнемдеуі жалпы электрмен жабдықтау қызметі үшін 7,8 млрд. теңгеге жуық құрайды .	as a result , the savings of the population for electricity supply services will be about 7.8 billion tenge .	1,02
бүгін астана қаласында қр ұлттық экономика министрлігі қазақстандағы бұұ еэк және бұұдб қолдауымен " жасыл академия " ғылыми-білім беру орталығымен бірге " стратегиялық жоспарлау процесіндегі тұрақты даму индикаторларын интеграциялау " атты семинар-тренингін ұйымдастырды .	today , in astana , the ministry of national economy of the republic of kazakhstan , in cooperation with the green academy scientific and educational center with the support of the unece and undp , organized a seminar in kazakhstan on " integrating sustainable development indicators in the strategic planning process " in kazakhstan .	1,02
" мемлекеттік қаржы " субфакторы бойынша 4-орыннан 19-орынға төмендеу байқалуда .	the decline is observed upon the " public finance " subfactor - from 4th down to 19th position .	1,02
" жасыл " технологияларға инвестиция салу үшін бизнесті ынталандыру маңызды .	it is important to stimulate business , to invest in green technologies .	1,02
тимур сүлейменов компанияны қазақстандық әлеуметтік жобаларды іске асыруға қатысуға шақырды .	timur suleimenov invited the company to participate in the implementation of kazakhstan social projects .	1,02
өз баяндамасын аяқтай келіп , руслан дәленов " ауыл - ел бесігі " жобасы бойынша келешегі зор ауылдарда әлеуметтік , инженерлік инфрақұрылым нысандарын жөндеу , салу және қайта құру мақсатты түрде орындалатынын атап өтті .	concluding his report , the head of the department noted that under the project " auyl-el besigi , " the perspective villages will be purposefully carried out repairs , construction and reconstruction of social and engineering infrastructure .	1,02
бұдан басқа , " милы бастардың жылыстауы " тәрізді түйткілді мәселенің негізгі шешімі болмақ .	in addition , it will serve as one of the main solutions to the problems of " brain drain . "	1,02
соңғы 27 жылда дсұ-ға еуразия аймағындағы көптеген елдерді қосқанда , 36 ел қосылды .	over the past 23 years , 36 countries have joined the wto , including many countries from the eurasian region .	1,02
заң арқылы қазіргі 114 бақылау саласынан 20 сала және 544 бақылау қызметінен 108-і алынып тасталады , сондай-ақ әкімшілік құқықбұзушылық туралы кодекстің 47 бабы бойынша баптар және өкілетті органдардың әкімшілік іс қозғау үшін құзыреті алынып тасталады .	the law excludes 20 spheres of control from 114 and 108 of 544 control functions that are available today , as well as articles and competencies of authorized bodies for initiating administrative cases on 47 articles of the code of administrative offenses .	1,02
мәселен , 2018 жыл басына осы көрсеткіш 1000 адамға шаққанда 65,7 заңды тұлғаны құрады .	so at the beginning of 2018 , this figure was 65.7 legal entities per 1,000 people .	1,02
құрылыстағы баға индексі	price index in construction	1,02
қр ұлттық экономика министрлігінің атынан кәсіпкерлікті дамыту департаментінің директоры асланбек жақыпов сөз сөйледі .	on behalf of the ministry of national economy of the republic of kazakhstan , aslanbek dzhakupov , director of the enterprise development department , spoke .	1,02
форум ұлттық экономика министрі тимур сүлейменовтың сөзімен басталды , ол ағымдағы жылдың 24 мамырында мемлекет басшысының кәсіпкерлік қызметті реттеуді жетілдіру мәселесі туралы заңға көпшілік алдында қол қойғанын атап өтті .	forum was started with the speech of the minister of national economy timur suleimenov , who noted that on may 24th of current year was signed a law about improving regulation of the business activities .	1,02
" біздің тарапымыздан жүргізілген жұмыс тұтастай алғанда , бақылау-қадағалау қызметінің жағдайын талдаудан басталды .	" our work was started with an analysis of the state of control and supervisory activity in general .	1,02
14-17 жастағы жасөспірімдер	teenagers , 14-17 years old	1,02
мұнай , газ конденсатын қосқанда , млн.тонна	oil , including condensate gas , mln. tons	1,02
мұнай , газ конденсатын қосқанда , млн.тонна	oil , including gas condensate , mln. tons	1,02
отырысқа реттеуші мемлекеттік органдардың , бизнес-қауымдастықтың , " атамекен " ұлттық кәсіпкерлер палатасының , қазақстан рестораторлар қауымдастығының , темекі және алкоголь өнімін өндірушілер қауымдастығының өкілдері қатысты .	the meetings were attended by representatives of regulatory government agencies , the business community and the national chamber of entrepreneurs atameken , the association of restaurateurs of kazakhstan , the association of tobacco and alcohol producers .	1,03
алдағы индустрияландырудың жаңа бесжылдығы туралы айта келіп , министр өңдеу өнеркәсібіне айрықша назар аударыла беретінін атап көрсетті .	speaking about the upcoming new five-year plan of industrialization , the minister noted that the focus will be maintained on the development of the manufacturing industry .	1,03
тмрбжтққк-да тиісті ақпараттық жүйесі ағымдағы жылдың 1 шілдесінен бастап енгізілді .	the corresponding information system has been implemented in the committee since july 1 , 2018 .	1,03
анықтама тмд :	for reference :	1,03
курьер ( мемлекеттік басқару және қорғаныс ; міндетті әлеуметтік қамтамасыз ету	courier ( public administration and defense , compulsory social security )	1,03
сондай-ақ бүгінгі күні біз иранмен еркін сауда туралы және қхр-мен сауда-экономикалық ынтымақтастық туралы келісімдер бойынша келіссөздерді аяқтадық .	also , to date , we have completed negotiations on free trade agreements with iran and on trade and economic cooperation with china .	1,03
бұдан басқа , оның айтуынша , іжө-ге қатысты , бюджеттік шығындардың жалпы азаюы инфляциялық қысымның әлсіреуіне әсер етеді .	in addition , he said , the overall reduction in budget expenditures , relative to gdp , will affect the easing of inflationary pressures .	1,03
2018 жылғы маусымда тұрғын үйді сатып алу-сатудың тіркелген мәмілелерінің саны 23 840 құрады , және өткен аймен салыстырғанда 6,6 % -ға артты .	in june 2018 , the number of registered transactions for the purchase and sale of housing was 23,840 and , compared to the previous month , increased by 6.6 % .	1,03
тараптар осындай екіжақты кездесулерді өткізудің маңыздылығын атап , сондай-ақ осы жылдың аяғына дейін болатын алдағы жұмыс іс-шараларын талқылады .	the parties stressed the importance of holding such bilateral meetings , and also discussed upcoming working events until the end of this year .	1,03
2017-2018 жылдар жылыту кезеңі үшін жылумен жабдықтау қызметтеріне халыққа қаражатты қайтарудың жалпы сомасы , ққс-ты қоса есептегенде , 1 012 720 , 38 мың теңгені құрады .	the total amount of the return of funds to the population for heat supply services for the heating period 2017-2018 was 1,012,720 , 38 thousand tenge vat included .	1,03
комитет халықаралық нормалар мен стандарттарды әзірлеу және қадағалауды жүзеге асырады , рәсімдер мен озық тәжірибелер , бұл экспорт пен импорт процестеріне байланысты шығыстарды азайтады , тиімділікті , болжамдылықты және ашықтықты , сауда рәсімдерін , тауарлар мен қызметтердің қозғалысын арттырады .	the committee oversees and regulates the development of international norms and standards , procedures and best practices that reduce the costs associated with the export and import processes , improve the efficiency , predictability and transparency of rules , trade procedures , movement of goods and services .	1,03
министрлік өткен жылы бизнеске әкімшілік қысымды төмендетуге және кәсіпкерлік қызмет үшін жағдайды түбегейлі жақсартуға бағытталған бизнесті қайта реттеу бойынша жүйелі шаралар әзірледі .	the ministry in the past year has developed systematic measures to deregulate the business , aimed at reducing the administrative pressure on business and dramatically improving the conditions for business .	1,03
импорт - барлығы	imports - total	1,03
0-13 жастағы балалар	0-13 years	1,03
ақпараттық құралдар ретке келтірілді және жүйеленді .	information tools are organized and systematized .	1,03
тұрғын үй құрылысы мен әлеуметтік нысандар , инженерлік инфрақұрылым жүргізу , қалаларды жайластыру , қалалардағы өмір сүру сапасын түбегейлі жақсарту озық қарқынмен дамуы тиіс .	the priority pace of development should be marked by the construction of housing and social facilities , the laying of engineering infrastructure , the arrangement of cities , a radical improvement in the quality of life in cities .	1,03
жоғары инвестициялық және тұтынушылық сұраныс , сондай-ақ экономиканың негізгі салаларындағы өндірістік белсенділік экономиканың өсуінің негізгі факторына айналды .	the main factors for economic growth were high investment and consumer demand , as well as production activity in the basic sectors of the economy .	1,03
2003-2008 жылдары қазақстан республикасының президент әкімшілігінің мемлекеттік-құқықтық басқару заңнама және құқықтық сараптама бөлімінде бас сарапшы , заңнама және құқықтық сараптама бөлімінің сектор меңгерушісі болып жұмыс істеген .	from 2003 to 2008 he worked as a chief expert in the department of legislation and legal expertise of the state legal department , head of the sector of the legislation and legal expertise division of the administration of the president of the republic of kazakhstan .	1,03
ведомство басшысы журналистерге министрліктің қазіргі кезеңдегі негізгі бағыты еліміздегі кәсіпкерлікті дамыту , баға мен тарифті реттеу , өңірлерді дамыту екенін жеткізді .	the head of department told reporters that the key areas of the ministry at this stage are the development of entrepreneurship in the country , the regulation of prices and tariffs , and the development of regions .	1,03
* алдын ала деректер	* preliminary data	1,03
баға азық-түлік тауарларына ағымдағы жылғы екі айда ( 2019ж .	food prices for two months of this year .	1,03
сауда кәсіпорындарының кәсіпкерліктің сенімділік индексі нақты қалыптасқан экономикалық жағдай деңгейін бағалау мен қоймадағы қорлар ( соңғысы кері белгімен ) , сондай-ақ экономикалық жағдайдың болжалды өзгерістері " баланстарының " арифметикалық орта мәні ретінде пайызбен есептеледі .	the business confidence index of trade enterprises is calculated as an average of the " balances " of assessments of the level of formed factual economic situation and warehouse stores ( the latter - with the reverse sign ) as well as expected changes of economic situation , in percent .	1,03
қазақстан республикасының ұлттық экономика министрлігі " экономикалық зерттеулер институты " ақ-мен бірге қазақстандағы " doing business " субұлттық рейтингін зерттеу үшін деректер жинау нәтижелерін талқылау бойынша мемлекеттік органдар және жергілікті атқарушы органдармен дүниежүзілік банк сарапшыларының кездесулерін өткізеді .	the ministry of national economy of the republic of kazakhstan , together with the economic research institute jsc , conducts meetings of world bank experts with government agencies and local executive bodies to discuss the results of data collection for the doing business subnational rating in kazakhstan .	1,03
ол көрсетілетін қызметтер саудасындағы кедергілерді зерттеуге мүмкіндік береді .	it allows you to explore barriers to trade in services .	1,03
кәсіптер ( лауазымдар ) және қызметтер топтамалары бойынша жалақының саралануы өңірлік бөліністе де белгіленеді .	differentiation of wages by occupation groups and by occupation ( positions ) differs in the regional context .	1,03
қр ұлттық экономика вице-министрі мәдина жүнісбекова сессияны аша келіп , біріккен ұлттар ұйымының қызметі мен бұұ тұрақты даму мақсаты халықаралық әріптестікті нығайтып , экономикалық және әлеуметтік өсімнің , болашақ ұрпақтың жайлы өмірінің берік негізін құратынын атап өтті .	vice-minister of national economy of kazakhstan madina zhunusbekova , opening the session , noted that the activities of the united nations and the un sustainable development goals strengthen international partnership , form a solid foundation for economic and social growth , the well-being of future generations .	1,03
бұдан басқа , азия-тынық мұхиты аймағындағы шекаралық қағазсыз сауданы жеңілдету бойынша эскато-ның шекті келісімі бойынша тұсаукесер жасалды және қазақстан республикасының осы келісімге қосылу мүмкіндігін қарастыру ұсынылды .	in addition , a presentation was made on the unescap framework agreement on the facilitation of cross-border paperless trade in the asia-pacific region and proposed to consider the possibility of the republic of kazakhstan joining this agreement .	1,04
осыған байланысты , вице-министрқазақстан республикасы үкіметінің баспасөз-орталығында келер жылда халыққа қай өңірлерде және қандай салалар бойынша коммуналдық қызметтерге тарифтерінің төмендеуін күтуге болады .	in this connection , the vice-minister at the press center of the government of the republic of kazakhstan told in which regions and in what areas people should expect a reduction in utility tariffs in the coming year .	1,04
жаңартылған аэф " экспо " конгресс-орталығында және хилтон астанада өтеді .	the updated aef will be held in the expo congress center and hilton astana .	1,04
халықаралық стандарттарға сәйкес бір қызметкердің орташа айлық атаулы жалақысы қосымша ақыларды , үстемақыларды , сыйақыларды , сондай-ақ салықтар ен басқа да ұсталымдарды ( табыс салығы , міндетті зейнетақы жарналарын ) есепке ала отырып қалыптастырылады .	in accordance with international standards , the average monthly nominal wage of one employee is formed taking into account additional payments , bonuses , bonuses , as well as taxes and other deductions ( income tax , mandatory pension contributions ) .	1,04
конкурстың мақсаты қазақстан республикасында тілдерді дамыту мен қолданудың 2011 - 2019 жылдарға арналған мемлекеттік бағдарламасын іске асыру , мемлекеттік тілді жетік меңгерген мемлекеттік қызметшілерді анықтау және қолдау болып табылады .	the purpose of the competition is to implement the state program for the development and functioning of languages in the republic of kazakhstan for 2011-2019 , to identify and support employees who speak the state language .	1,04
сондай-ақ инвестициялық заңнаманы жақсартуға және алда жасалатын жұмыстарға техникалық көмек көрсетуге қатысуға ұсыныс жасады .	also offered their participation in the improvement of investment legislation and technical assistance in the upcoming work .	1,04
сапалы экономикалық өсім	quality economic growth	1,04
ол жүргізіліп жатқан бизнес-климатты жақсартуға бағытталған жүйелі реформалар , бақылау-қадағалау қызметтерінің жетілдірілуі , әкімшілік бөгеттердің жойылуы , рұқсат беру жүйесінің қысқартылуы және бизнестің операциялық шығындарының азайтылуы туралы кеңінен әңгімеледі .	he spoke in detail about ongoing systemic reforms aimed at improving the business climate , improving control and oversight functions , eliminating administrative barriers , reducing the permitting system and reducing transaction costs of business .	1,04
павлодар облысы елдегі жіө-нің 4,5 % -ын өндіретін , қазақстандағы индустриялық және экономика жағынан дамыған өңір екені белгілі .	as you know , pavlodar region is an industrially and economically developed region of kazakhstan , which produces 4.5 % of the country 's gdp .	1,04
еліміздің 2050-ші жылға дейінгі ұзақ мерзімді даму стратегиясы жүзеге асырылуда .	our country 's long-term development strategy until 2050 is being implemented .	1,04
комиссия сауда-экономика саласындағы екіжақты қатынастардың дамуындағы маңызды құрал болып табылады .	the commission is an important tool for the development of bilateral relations in the trade and economic sphere .	1,04
вице-министрдің айтуынша , сондай-ақ , түсіндіру жұмыстары кең көлемде жүргізілді .	according to the vice-minister , extensive explanatory work was also carried out .	1,04
қымбатты қазақстандықтар !	dear people of kazakhstan !	1,04
құрметті қазақстандықтар !	dear people of kazakhstan !	1,04
американдық тарап қазақстандық делегацияның сапарын оң бағалап , біздің елдеріміз арасындағы сауда-экономикалық ынтымақтастықты одан әрі тереңдетуіне сенім білдірді .	the american side as a whole positively assessed the visit of the kazakh delegation and expressed hope for further deepening of trade and economic cooperation between our countries .	1,04
қазақстанның ұлттық экономика министрі тимур сүлейменов министрлік ұжымына жаңадан тағайындалған вице-министр әсет ирғалиевті таныстырды .	minister of national economy of kazakhstan timur suleimenov presented to the staff of the ministry the newly appointed vice-minister asset irgaliyev .	1,04
үкімет бизнесті көлеңкеден шығарып , оны қолдауға бағытталған жүйелі шаралардың жаңа пакетіндайындауға тиіс .	the government should prepare a new package of systemic measures to support business and to bring it out from the shadow and into the light .	1,04
зерттеуге 10 және одан жоғары жастағы 32 301 респондент қатысты .	the survey involved 32,301 respondents aged 10 years and over .	1,04
әдіснамалық түсініктемелер :	methodological explanations :	1,04
реттеу қатаңдатылады , бұл дегеніміз жалпы және тұтас алғанда , ең дұрысы , кредиттің бағасы өсе береді .	regulation will be tightened , which means that , in general and in general , most likely , the cost of the loan will increase .	1,04
министрдің айтуынша , заң жобасының аясында мемлекеттік бақылау және жазалау жүйесі тұжырымдамалық түрде өзгереді , яғни , ішінара тәртіпте жүзеге асырылатын тексерудің орнына алдын ала бақылаудың жаңа институты енгізіледі .	according to the minister , within the framework of the draft law the system of state control and supervision is conceptually changing , that is , instead of inspections carried out in selective order , a new institute of preventive control is being introduced .	1,04
банктік портфельдерді " нашар " несиеден арылту ісін аяқтау қажет .	it is necessary to clean out " bad " loans from the bank portfolios .	1,04
ұлттық экономика министрі тимур сүлейменов атап өткендей , қазір тексерулер жүргізу саясаты " анықтау және жазалау " үшін құрылған , осымен бірге тексерушінің қызметі дәл осы анықталған бұзушылықтар мен жазалаулар саны жағынан бағаланды .	as noted minister of national economy timur suleimenov , nowadays policy of carrying out inspections is bilt in such a way so that to " reveal and punish , " while activity of the inspecting person was assessed as per the quantity of the revealed violations and punishments .	1,04
пікірлермен және соңғы ғылыми-практикалық жетістіктермен алмасу әлем мен қазақстан үшін тиімді шешімдер мен тәжірибелік ұсыныстарды әзірлеуге мүмкіндік береді .	exchange of views and recent scientific and practical achievements will allow developing effective solutions and practical recommendations for the world and kazakhstan .	1,04
жамбыл облысында мұның шамасы 111,2 мың теңгені құрады , бұл ел бойынша орташа деңгейден 31,7 % -ға төмен .	in zhambyl oblast , its value was 111.2 thousand tenge , which is 31.7 % lower than the national average .	1,04
- министрдің төрағалығымен министрлікте сыбайлас жемқорлыққа қарсы штаб құрылды ;	- the anti-corruption ministry headquarters has been established under the chairmanship of the minister ;	1,04
осы ретте , қазіргі уақытта 53 тексерудің 26-сы аяқталды .	at the same time , at present , 53 out of 53 inspections have been completed .	1,04
2015 жылдан бастап азаматтардың құқық бұзушылықтар мен қылмыстар туралы хабарламасын тіркеуге шара қолданбағаны үшін полицейлердің қылмыстық жауапкершілігі ( қк 433-бабы ) енгізілді .	since 2015 , criminal liability of police officers ( art. 433 of the criminal code ) for not taking measures to register citizens ' messages has been introduced about offenses and crimes .	1,04
" тұтастай алғанда , экономикадағы жағымды өзгерістерге қарамастан , жекелеген өңірлерде өндірістің белсенділігі кері аймақта қалып отыр .	" despite the positive changes in the economy as a whole , in some regions , production activity remains in the negative zone .	1,04
қазақстандағы осы кәсіпкерліктің түрі жоқтың қасы деседе болады , бірақ осыған байланысты халықаралық тәжірибені зерттей келе еуропа мен және ақш-та ондаған жылдар бойы " дөңгелекті бизнес " жақсы қарқынмен дамып келе жатқанын көрсетеді .	this type of business activity in kazakhstan is practically absent , although the study of international experience has shown that it is the " business on wheels " that has been flourishing in europe and the usa for decades .	1,04
2018 жылғы қарашада тұрғын үйді сатып алу-сатудың тіркелген мәмілелер саны 23 460 құрады және өткен аймен салыстырғанда 14 % -ға азайды .	in november 2018 , the number of registered purchase and sale transactions of housing amounted to 23,460 and decreased by 14 % compared to the previous month .	1,04
бизнесті қамтамасыз ету үшін үкімет кредиттер бойынша мөлшерлемені субсидиялауда .	in order to provide business , the government subsidizes loan rates .	1,04
" тұрақты " болжамы сарапшылардың алдағы екі жылда мемлекет пен сыртқы бухгалтерлік баланс тұрақты болып қалатынын күтуін көрсетеді .	the forecast " stable " reflects analysts ' expectations that in the next two years the state and external balance sheets will remain stable .	1,04
" цифрлық қазақстан " бағдарламасы қабылданды .	the digital kazakhstan program has been adopted .	1,04
сонымен қатар , интернет арқылы қаржылық қызметтерді дамыту және банк ісінің кредиттік тәуекелдерін басқару мен сақтандыру мәселелері талқыланды .	in addition , issues of the development of financial services and credit risk management of banking and insurance via the internet were considered .	1,04
қазақстан республикасы - теңізге шығулары жоқ ең ірі ел болып табылады және транзиттік әлеуетті іске асыру , елдің әлемдік шаруашылық жүйесіне тиімді ықпалдастыруды қамтамасыз етуге мүмкіндік береді .	the republic of kazakhstan is the largest country that does not have access to the sea and the realization of transit potential will ensure the effective integration of the country into the world economic system and , thus , raise the country 's economy to a new level .	1,04
түркістан облысында мұның шамасы 109,7 мың теңгені құрады , бұл ел бойынша орташа деңгейден 37,7 % -ға төмен .	in the turkestan region , its value amounted to 109.7 thousand tenge , which is 37.7 % below the national average .	1,04
" заң жобасы мемлекеттік бақылау-қадағалау қызметін реформалау , оның ішінде қосарланушылыққа және тиімсіздігіне байланысты 132 бақылау және қадағалау саласынан 28-ін қысқарту ; мемлекеттік органдардың мемлекет пен тұтынушының қауіпсіздігіне қатер төндіру қаупіне қатысы жоқ 544 бақылау қызметінен 137-сін алып тастау , тексерулер жүргізу мерзімін қысқартуды қарастырады , " - деді депутат сәкен өтебаев пленарлық отырыста .	" the draft law provides for the reform of state control and supervisory activities , including a reduction due to duplication and lack of effectiveness of 28 spheres of control and supervision out of 132 , excluding 137 control functions of state bodies that are not related to the risks to state and consumer security risks , out of 544 , reduction terms of carrying out of checks , " - the deputy of mazhilis saken utebaev has reminded at plenary session .	1,04
- монополияға қарсы және статистикалық ведомстволардың аумақтық бөлімшелері басшыларының әлеуметтік желідегі жеке парақшалары ашылды .	- the personal pages of the heads of territorial divisions of the antimonopoly and statistical departments on social networks have been opened .	1,05
мемлекет басшысы әрқашан белсенді өмірлік ұстанымдағы іскер жастарды үлгі етеді .	the head of state always sets as an example business youth with an active lifestyle .	1,05
біз конституциялық реформаны жүзеге асырып , еліміздің үшінші жаңғыруын бастадық .	we have passed constitutional reforms , and embarked upon the third modernisation .	1,05
